time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1.44,-25.7387681,-3.428177274,-1.887826912,1.002736672,1.051969866,-0.367973275,57.80785171,-4.182910237,-8.093033934,53.15417508,0.927715366,-17.07442309,-6.89527E-13,-4.18236E-13,2.573436854,1.077248755,-11.93770838,11.46953313,0.200181117,-35.28787402,-2.01571E-13,7.17347E-14,17.53233095,4.314482504,-11.68040036,-44.30006458,-28.68220665,-9.586029872,96.97058937,71.96949457,1.97787E-13,-1.00605E-13,-25.29767445,-13.30965682,-11.22112222,123.6629845,71.46488765,7.21692E-14,-1.96819E-13
1.441,-25.74177367,-3.465762386,-1.898525151,1.002995788,1.052478705,-0.367925191,57.66008435,-4.089258498,-8.219871249,52.35165214,0.913708699,-17.23872015,-6.91024E-13,-4.18999E-13,2.40780207,1.020996915,-11.92247561,11.4861249,0.200470698,-35.35309936,-2.02482E-13,7.23964E-14,17.5672882,4.360535213,-11.72840334,-44.48080944,-28.64958271,-9.703460823,97.14585278,71.95119352,1.97931E-13,-1.00956E-13,-25.33174584,-13.35012229,-11.18474633,123.8656207,71.46997335,7.2367E-14,-1.97483E-13
1.442,-25.74250286,-3.501132499,-1.908430629,1.003256265,1.052979819,-0.367875812,57.50836943,-3.996119583,-8.346961965,51.54848149,0.899690726,-17.40710848,-6.92526E-13,-4.19766E-13,2.241941269,0.967431097,-11.9018763,11.50658971,0.200827876,-35.41350232,-2.03385E-13,7.30628E-14,17.59990499,4.403654745,-11.77530104,-44.6597798,-28.61563204,-9.8201957,97.31937865,71.9330818,1.98073E-13,-1.01309E-13,-25.36549795,-13.39166235,-11.14826231,124.0647386,71.4748295,7.25708E-14,-1.98146E-13
1.443,-25.74094347,-3.534111783,-1.917598536,1.003518076,1.053472923,-0.367825105,57.35297453,-3.903682452,-8.474459848,50.74528652,0.88567233,-17.57938584,-6.94032E-13,-4.20539E-13,2.075777923,0.916772643,-11.87566517,11.53084847,0.201251271,-35.46946061,-2.04275E-13,7.37258E-14,17.63017086,4.443651855,-11.82105357,-44.83687405,-28.58042512,-9.936112,97.49116393,71.91516299,1.98206E-13,-1.01661E-13,-25.39905715,-13.43424308,-11.11174547,124.2603482,71.47944625,7.2777E-14,-1.98801E-13
1.444,-25.73708817,-3.564518943,-1.926083995,1.003781177,1.053957734,-0.367773047,57.19417687,-3.812142108,-8.602507721,49.94269881,0.871664532,-17.75533754,-6.95542E-13,-4.2132E-13,1.909244302,0.869248224,-11.84360739,11.55882473,0.201739549,-35.52134213,-2.05158E-13,7.4396E-14,17.65807761,4.480332289,-11.86562053,-45.01199153,-28.54403385,-10.05108667,97.66121083,71.89744064,1.98338E-13,-1.02013E-13,-25.43255296,-13.47782987,-11.0752726,124.4524675,71.48381551,7.29846E-14,-1.99456E-13
1.445,-25.73093432,-3.592168579,-1.93394175,1.00404551,1.054433977,-0.367719619,57.03226175,-3.72169825,-8.731235485,49.14135515,0.857678446,-17.93473727,-6.9705E-13,-4.22102E-13,1.742281726,0.825088338,-11.80547972,11.59044522,0.202291431,-35.56950352,-2.06042E-13,7.50645E-14,17.68361916,4.513498207,-11.90896138,-45.18503295,-28.50653124,-10.16499665,97.8295268,71.87991832,1.98465E-13,-1.02364E-13,-25.46611707,-13.52238755,-11.03892146,124.6411214,71.48793092,7.31933E-14,-2.00111E-13
1.446,-25.72248384,-3.616872674,-1.941225924,1.004311,1.054901378,-0.367664809,56.86752088,-3.632553878,-8.860758354,48.34189431,0.843725222,-18.11734816,-6.98551E-13,-4.22883E-13,1.574840769,0.784525749,-11.76107171,11.62564043,0.202905703,-35.61428869,-2.06926E-13,7.57367E-14,17.70679117,4.542949653,-11.95103584,-45.35590097,-28.46799091,-10.27771949,97.99612438,71.8625996,1.98587E-13,-1.02712E-13,-25.4998822,-13.56788066,-11.00277029,124.8263422,71.49178776,7.34011E-14,-2.00763E-13
1.447,-25.71174295,-3.638442029,-1.947989595,1.004577557,1.055359677,-0.367608611,56.70025063,-3.544913629,-8.991175552,47.54495383,0.829815987,-18.30292388,-7.00053E-13,-4.23665E-13,1.406881443,0.747793703,-11.71018681,11.66434505,0.203581226,-35.65602749,-2.07808E-13,7.64104E-14,17.72759086,4.568486319,-11.99180427,-45.52450028,-28.42848691,-10.38913387,98.1610211,71.84548811,1.98708E-13,-1.0306E-13,-25.53398129,-13.61427337,-10.96689715,125.0081681,71.49538297,7.36047E-14,-2.01418E-13
1.448,-25.698722,-3.656687773,-1.954284439,1.004845075,1.055808619,-0.367551028,56.53075031,-3.458982195,-9.122568742,46.75116678,0.81596179,-18.49120975,-7.01563E-13,-4.24453E-13,1.238373279,0.715124175,-11.65264352,11.70649839,0.204316941,-35.69503455,-2.08689E-13,7.70795E-14,17.74601673,4.589909253,-12.03122797,-45.6907379,-28.38809347,-10.49912021,98.32423921,71.8285875,1.98823E-13,-1.0341E-13,-25.56854656,-13.66152962,-10.93137944,125.1866437,71.49871498,7.38093E-14,-2.02066E-13
1.449,-25.6834351,-3.67142294,-1.960160443,1.005113433,1.056247964,-0.367492072,56.3593203,-3.374962749,-9.255000638,45.96115859,0.802173545,-18.68194383,-7.03078E-13,-4.25246E-13,1.069295371,0.686746088,-11.58827641,11.7520449,0.205111877,-35.73160821,-2.09569E-13,7.77466E-14,17.76206821,4.607022565,-12.0692696,-45.85452345,-28.34688455,-10.60756122,98.48580547,71.81190151,1.9893E-13,-1.03762E-13,-25.60370854,-13.70961318,-10.89629327,125.361819,71.50178368,7.40144E-14,-2.0271E-13
1.45,-25.66589992,-3.682464056,-1.96566563,1.005382496,1.056677483,-0.367431763,56.18626021,-3.293055353,-9.388513737,45.17554389,0.788461982,-18.87485806,-7.04593E-13,-4.26038E-13,0.899636374,0.662883502,-11.51693724,11.80093457,0.205965163,-35.76602969,-2.10458E-13,7.84137E-14,17.77574544,4.619635167,-12.10589353,-46.01576952,-28.30493358,-10.7143425,98.64575085,71.79543397,1.9904E-13,-1.04114E-13,-25.63959501,-13.75848777,-10.86171287,125.5337485,71.50459027,7.42185E-14,-2.03355E-13
1.451,-25.6461373,-3.689632766,-1.970845811,1.005652112,1.057096962,-0.367370128,56.01186712,-3.21345537,-9.523129199,44.39492346,0.774837586,-19.06967935,-7.06105E-13,-4.26829E-13,0.729394456,0.643753786,-11.43849594,11.85312337,0.206876029,-35.79856206,-2.11346E-13,7.90868E-14,17.78704892,4.627562521,-12.14106617,-46.17439192,-28.26231298,-10.81935304,98.8041102,71.77918881,1.99148E-13,-1.04467E-13,-25.67633007,-13.80811718,-10.82771001,125.7024912,71.50713718,7.44171E-14,-2.03995E-13
1.452,-25.624171,-3.692757442,-1.975744348,1.005922119,1.057506202,-0.367307204,55.8364337,-3.136351896,-9.658845877,43.61988124,0.761310547,-19.26613075,-7.07616E-13,-4.27617E-13,0.558577205,0.62956579,-11.35284155,11.90857367,0.20784382,-35.82945002,-2.12231E-13,7.97658E-14,17.79597935,4.630628384,-12.17475638,-46.33030998,-28.21909386,-10.92248577,98.96092183,71.7631701,1.99255E-13,-1.04821E-13,-25.71403314,-13.8584654,-10.79435339,125.868109,71.50942792,7.46079E-14,-2.04629E-13
1.453,-25.60002737,-3.691674809,-1.980401946,1.006192341,1.057905023,-0.367243034,55.66024645,-3.061926207,-9.795639514,42.85098149,0.747890715,-19.46393245,-7.09127E-13,-4.28402E-13,0.387201532,0.620517983,-11.25988318,11.96725475,0.208867998,-35.85891789,-2.13112E-13,8.04434E-14,17.80253732,4.628666567,-12.20693576,-46.48344685,-28.1753456,-11.02363806,99.11622707,71.74738205,1.99356E-13,-1.05174E-13,-25.75281803,-13.90949668,-10.76170805,126.0306664,71.51146697,7.47902E-14,-2.05257E-13
1.45387927,-25.57702233,-3.687124942,-1.984328271,1.006429969,1.058246956,-0.367185625,55.50492863,-2.998834926,-9.916770292,42.18041619,0.736187142,-19.63874588,-7.10454E-13,-4.29094E-13,0.236075103,0.616957399,-11.17205713,12.02150147,0.209814782,-35.88382007,-2.13889E-13,8.10408E-14,17.80634372,4.62266496,-12.2339617,-46.61573985,-28.13649531,-11.11086439,99.25157245,71.73369414,1.99437E-13,-1.05484E-13,-25.78789943,-13.95490323,-10.73363997,126.1711222,71.51305606,7.49448E-14,-2.05806E-13
1.454,-25.57373499,-3.686231487,-1.984856471,1.006462591,1.058293261,-0.367177672,55.48358397,-2.990350285,-9.933462042,42.08876608,0.734587546,-19.66280287,-7.10636E-13,-4.29189E-13,0.215293449,0.616796714,-11.1595508,12.02914279,0.209948148,-35.88717382,-2.13996E-13,8.11227E-14,17.80672316,4.621522594,-12.23757896,-46.63372971,-28.13113548,-11.1227122,99.27006977,71.73182905,1.99447E-13,-1.05526E-13,-25.792792,-13.96117565,-10.72983479,126.1902295,71.5132596,7.4966E-14,-2.05881E-13
1.454617573,-25.55643755,-3.680629385,-1.987521364,1.006629418,1.058527676,-0.367136737,55.37436245,-2.947641116,-10.0190609,41.62160794,0.726434098,-19.78603051,-7.1157E-13,-4.29676E-13,0.108876711,0.617234845,-11.09388307,12.06895786,0.210643052,-35.90409786,-2.1454E-13,8.15409E-14,17.80812339,4.614460189,-12.25572634,-46.72508468,-28.10363023,-11.18281916,99.3643682,71.72234331,1.99498E-13,-1.05744E-13,-25.81811661,-13.99339945,-10.710561,126.2873048,71.51424616,7.50748E-14,-2.06264E-13
1.455,-25.5453245,-3.676285718,-1.989142738,1.006732671,1.058670772,-0.367111178,55.30671531,-2.921785263,-10.07224124,41.33375189,0.721410063,-19.86245974,-7.12148E-13,-4.29977E-13,0.042888055,0.618574207,-11.05179625,12.0942225,0.211084003,-35.91439462,-2.14875E-13,8.18E-14,17.80853682,4.609055548,-12.26666408,-46.78109002,-28.08652839,-11.21961582,99.42249581,71.71651563,1.99529E-13,-1.05879E-13,-25.83405487,-14.01346743,-10.69878957,126.3468651,71.51481175,7.51422E-14,-2.06502E-13
1.455450272,-25.53184902,-3.67030241,-1.99102638,1.00685417,1.058837218,-0.367080885,55.22707829,-2.891935689,-10.13501703,40.99627324,0.715519949,-19.95254105,-7.12831E-13,-4.30333E-13,-0.034892272,0.621212406,-11.00084618,12.12456571,0.211613592,-35.92635796,-2.1527E-13,8.21057E-14,17.80857878,4.601669735,-12.27924653,-46.84647072,-28.06633013,-11.26251677,99.49067898,71.70969991,1.99565E-13,-1.06038E-13,-25.85307999,-14.03720385,-10.68509487,126.4164556,71.51543384,7.52214E-14,-2.06779E-13
1.455900544,-25.5179535,-3.66336895,-1.99288508,1.006975573,1.059001454,-0.367050383,55.14747441,-2.862739762,-10.19795684,40.66039685,0.7096578,-20.04269904,-7.13514E-13,-4.30689E-13,-0.112760366,0.625010815,-10.94838465,12.15555231,0.21215441,-35.93817981,-2.15666E-13,8.24121E-14,17.8081394,4.593168366,-12.2915078,-46.91124026,-28.04606938,-11.30495251,99.55858879,71.70293424,1.99599E-13,-1.06196E-13,-25.87239283,-14.06105449,-10.67158258,126.4854719,71.51600909,7.53015E-14,-2.07057E-13
1.456,-25.51482793,-3.661708328,-1.993292531,1.007002374,1.059037431,-0.367043618,55.12989818,-2.856380315,-10.21188,40.58642854,0.70836681,-20.06262094,-7.13664E-13,-4.30768E-13,-0.129971262,0.626007517,-10.93659309,12.16248343,0.212275381,-35.94077291,-2.15754E-13,8.248E-14,17.80797744,4.591139168,-12.29417264,-46.92546364,-28.04158629,-11.31426227,99.57355233,71.70144663,1.99606E-13,-1.06231E-13,-25.87669821,-14.06633772,-10.66862299,126.5006395,71.5161299,7.53193E-14,-2.07118E-13
1.45632866,-25.50435509,-3.655886152,-1.99463155,1.007090896,1.05915555,-0.367021194,55.07183867,-2.835597711,-10.25794139,40.34257143,0.7041107,-20.12846831,-7.14163E-13,-4.31027E-13,-0.186873746,0.629709667,-10.89710286,12.18561211,0.212679053,-35.94928712,-2.16044E-13,8.27036E-14,17.80727523,4.584041856,-12.30286677,-46.97225114,-28.02675255,-11.34486211,99.62290765,71.69654827,1.9963E-13,-1.06346E-13,-25.89102905,-14.08383466,-10.65890804,126.5505653,71.51651317,7.53778E-14,-2.07321E-13
1.45665732,-25.49366193,-3.649547879,-1.995959731,1.007179347,1.059272482,-0.366998666,55.01381981,-2.815175468,-10.30407812,40.09961051,0.699870232,-20.19432994,-7.14661E-13,-4.31286E-13,-0.243817289,0.634041964,-10.85680878,12.20908713,0.213088769,-35.95770073,-2.16334E-13,8.29268E-14,17.80631667,4.576340868,-12.31138884,-47.01870766,-28.01189111,-11.37520675,99.67212209,71.69167696,1.99654E-13,-1.06461E-13,-25.90552069,-14.10138923,-10.6492943,126.6001915,71.51687214,7.54357E-14,-2.07524E-13
1.45698598,-25.48274972,-3.642690119,-1.997277926,1.007267717,1.059388223,-0.366976036,54.95584983,-2.795117812,-10.3502851,39.85756099,0.695645671,-20.26019591,-7.15158E-13,-4.31544E-13,-0.300799631,0.639008532,-10.81571192,12.23290969,0.213504551,-35.96600766,-2.16624E-13,8.31497E-14,17.80510172,4.568033067,-12.31973858,-47.06483131,-27.99700398,-11.40529358,99.7211974,71.68683285,1.99677E-13,-1.06576E-13,-25.92017571,-14.11900024,-10.63978311,126.6495203,71.51720705,7.54931E-14,-2.07726E-13
1.457,-25.48227937,-3.642385966,-1.997333952,1.007271485,1.059393134,-0.366975069,54.95337812,-2.794270355,-10.3522577,39.84725599,0.695465815,-20.26300561,-7.1518E-13,-4.31555E-13,-0.303231253,0.639234575,-10.81394094,12.23393363,0.213522422,-35.96636006,-2.16637E-13,8.31592E-14,17.80504419,4.567665119,-12.32009093,-47.06679145,-27.99636837,-11.40657127,99.72328782,71.68662682,1.99678E-13,-1.06581E-13,-25.92080454,-14.11975274,-10.63937968,126.651618,71.51722081,7.54955E-14,-2.07735E-13
1.457240704,-25.47414233,-3.637015284,-1.998293383,1.007336148,1.059477108,-0.36695843,54.91095953,-2.779825933,-10.38614193,39.67059958,0.692382579,-20.31124125,-7.15544E-13,-4.31743E-13,-0.344988758,0.643297146,-10.78330792,12.25161047,0.213830941,-35.97239804,-2.16849E-13,8.33227E-14,17.80398356,4.561174509,-12.326091,-47.10034872,-27.98544935,-11.42843304,99.75913801,71.68309737,1.99694E-13,-1.06666E-13,-25.93164792,-14.13268759,-10.63248297,126.6875488,71.51745024,7.55373E-14,-2.07883E-13
1.457481409,-25.46588864,-3.631362192,-1.999248474,1.007400761,1.059560441,-0.366941739,54.86857448,-2.76558129,-10.42005798,39.49444614,0.689308121,-20.35946978,-7.15908E-13,-4.31931E-13,-0.386765604,0.647704596,-10.7522437,12.26946911,0.214142633,-35.97844176,-2.17061E-13,8.34863E-14,17.80278496,4.554354947,-12.3319979,-47.1337255,-27.97451819,-11.45015402,99.79491496,71.67958284,1.9971E-13,-1.0675E-13,-25.94258122,-14.14565171,-10.62564249,126.7233221,71.51766702,7.55792E-14,-2.0803E-13
1.457722113,-25.4575186,-3.625425206,-2.000199625,1.007465322,1.059643134,-0.366924998,54.8262258,-2.751538087,-10.45400324,39.3188012,0.686242539,-20.40768736,-7.16272E-13,-4.32118E-13,-0.42856122,0.652458785,-10.72074791,12.28750707,0.214457455,-35.98452432,-2.17273E-13,8.36499E-14,17.80144814,4.547205087,-12.33781132,-47.16692101,-27.96357551,-11.47173321,99.83061918,71.67608338,1.99726E-13,-1.06834E-13,-25.9536053,-14.15864467,-10.61885867,126.7589385,71.51787127,7.56211E-14,-2.08177E-13
1.457962817,-25.44903273,-3.619203205,-2.001147143,1.007529826,1.059725186,-0.366908207,54.78391652,-2.737697778,-10.48797531,39.14367029,0.683185928,-20.45589013,-7.16636E-13,-4.32305E-13,-0.470374626,0.657561101,-10.68882114,12.30572472,0.214775413,-35.99064557,-2.17485E-13,8.38135E-14,17.79997307,4.53972394,-12.34353119,-47.19993458,-27.95262205,-11.49316968,99.86625136,71.67259907,1.99742E-13,-1.06918E-13,-25.96472102,-14.17166605,-10.61213196,126.7943989,71.51806307,7.56629E-14,-2.08324E-13
1.458,-25.4477116,-3.618216609,-2.001293199,1.007539786,1.059737804,-0.366905609,54.77738454,-2.735577973,-10.49322538,39.11666324,0.682714566,-20.46333465,-7.16692E-13,-4.32334E-13,-0.476835217,0.658380369,-10.68385096,12.30855516,0.214824814,-35.99159183,-2.17518E-13,8.38388E-14,17.7997329,4.538538721,-12.34440644,-47.20501807,-27.95092911,-11.49646829,99.87174925,71.67206218,1.99745E-13,-1.06931E-13,-25.96644634,-14.17368002,-10.61109798,126.7998628,71.5180916,7.56693E-14,-2.08347E-13
1.458178762,-25.44132184,-3.613378267,-2.001994214,1.007587646,1.059798251,-0.366893103,54.74599549,-2.725454664,-10.51847409,38.98699557,0.680451438,-20.49911887,-7.16963E-13,-4.32474E-13,-0.507900812,0.662435274,-10.65981366,12.32222567,0.215063409,-35.99612343,-2.17676E-13,8.39603E-14,17.79853236,4.532730099,-12.34858336,-47.22939704,-27.94278682,-11.51227903,99.8981578,71.66948599,1.99757E-13,-1.06994E-13,-25.97477205,-14.18337176,-10.60614612,126.8260798,71.51822463,7.57002E-14,-2.08455E-13
1.458357525,-25.43486926,-3.608382676,-2.002693218,1.00763547,1.059858343,-0.366880571,54.71463168,-2.715444138,-10.54373574,38.85761688,0.678193354,-20.53489095,-7.17234E-13,-4.32613E-13,-0.538974105,0.666682137,-10.63554254,12.33600358,0.215303879,-36.00058434,-2.17833E-13,8.40819E-14,17.7972561,4.52673883,-12.35270931,-47.25367524,-27.93463958,-11.52801027,99.92452771,71.66691801,1.99769E-13,-1.07056E-13,-25.98314918,-14.19307859,-10.60122615,126.8522119,71.51835087,7.5731E-14,-2.08564E-13
1.458536287,-25.42835439,-3.603230126,-2.003390114,1.007683258,1.059918077,-0.366868014,54.6832945,-2.705546552,-10.56900974,38.72852911,0.675940347,-20.57064942,-7.17504E-13,-4.32752E-13,-0.570054013,0.671120517,-10.61104013,12.34989399,0.215546312,-36.00491692,-2.1799E-13,8.42035E-14,17.79590445,4.520565251,-12.35678469,-47.27785257,-27.92648784,-11.54366177,99.95085952,71.66435813,1.99781E-13,-1.07119E-13,-25.99157804,-14.20280023,-10.5963382,126.8782595,71.51847035,7.57616E-14,-2.08672E-13
1.45871505,-25.42177766,-3.597920689,-2.004084876,1.007731007,1.059977453,-0.366855432,54.65198527,-2.695762175,-10.59429534,38.59973429,0.673692454,-20.60639275,-7.17775E-13,-4.32892E-13,-0.601139675,0.675750269,-10.58630838,12.36390038,0.21579077,-36.00908307,-2.18148E-13,8.43252E-14,17.79447763,4.51420949,-12.36080979,-47.30192889,-27.91833198,-11.55923326,99.97715365,71.66180628,1.99791E-13,-1.07182E-13,-26.00005892,-14.21253646,-10.59148241,126.9042229,71.51858309,7.57924E-14,-2.0878E-13
1.458893812,-25.41513922,-3.592453923,-2.004777638,1.007778715,1.06003647,-0.366842826,54.6207051,-2.686091545,-10.61959132,38.47123448,0.671449709,-20.64211936,-7.18046E-13,-4.33031E-13,-0.632230736,0.680571936,-10.56134754,12.37802234,0.216037245,-36.01308995,-2.18305E-13,8.44468E-14,17.79297557,4.507671175,-12.36478453,-47.32590393,-27.91017225,-11.57472438,100.0034103,71.65926252,1.99802E-13,-1.07244E-13,-26.00859212,-14.22228712,-10.5866589,126.9301025,71.51868913,7.58231E-14,-2.08888E-13
1.459,-25.4111666,-3.589131632,-2.005188341,1.007807036,1.060071359,-0.366835326,54.60213822,-2.680401231,-10.6346218,38.39504382,0.670119931,-20.66333303,-7.18207E-13,-4.33113E-13,-0.650702064,0.68352754,-10.54641109,12.38646356,0.216184572,-36.01542155,-2.18398E-13,8.45189E-14,17.79204752,4.503700459,-12.36712157,-47.3400974,-27.90532342,-11.58388815,100.0189896,71.65775539,1.99808E-13,-1.07282E-13,-26.01368587,-14.22808597,-10.58380899,126.9454358,71.51874898,7.58414E-14,-2.08951E-13
1.459131584,-25.40621342,-3.584936667,-2.00569662,1.00784211,1.060114417,-0.366826022,54.57914567,-2.673406541,-10.65325046,38.30077759,0.668474675,-20.68961066,-7.18406E-13,-4.33216E-13,-0.673594072,0.687285397,-10.52778798,12.39697432,0.216368019,-36.01830415,-2.18514E-13,8.46084E-14,17.79086023,4.498689717,-12.36999234,-47.35763538,-27.89931305,-11.59520378,100.0382763,71.65589198,1.99816E-13,-1.07328E-13,-26.02002366,-14.2352787,-10.58029344,126.9643953,71.51881992,7.5864E-14,-2.0903E-13
1.459263168,-25.40122634,-3.580654591,-2.006204366,1.007877161,1.060157282,-0.366816704,54.55616966,-2.666474894,-10.67188214,38.20667389,0.666832256,-20.71587717,-7.18606E-13,-4.33318E-13,-0.696489742,0.691149651,-10.50903682,12.40753812,0.216552392,-36.02122075,-2.18629E-13,8.46978E-14,17.78963134,4.493578284,-12.37283489,-47.37511779,-27.89330051,-11.60647522,100.0575425,71.65403331,1.99823E-13,-1.07374E-13,-26.0263901,-14.24247922,-10.57679557,126.9833095,71.51888732,7.58866E-14,-2.09109E-13
1.459394752,-25.39620515,-3.57628474,-2.006711771,1.007912191,1.060199956,-0.366807374,54.53321036,-2.659606791,-10.69051592,38.11273355,0.665192687,-20.74213194,-7.18806E-13,-4.3342E-13,-0.719389338,0.69512115,-10.49015616,12.41815167,0.216737634,-36.02421461,-2.18744E-13,8.47874E-14,17.78836055,4.488365505,-12.37564887,-47.39254437,-27.88728572,-11.61770224,100.076788,71.65217955,1.99831E-13,-1.0742E-13,-26.03278527,-14.24968755,-10.57331545,127.0021782,71.51895121,7.59092E-14,-2.09188E-13
1.459526336,-25.39114974,-3.571826625,-2.007218988,1.007947198,1.060242438,-0.366798032,54.51026801,-2.652802631,-10.709151,38.01895733,0.663555984,-20.76837434,-7.19005E-13,-4.33523E-13,-0.742293021,0.699200552,-10.47114495,12.4288124,0.216923699,-36.02731823,-2.18859E-13,8.48769E-14,17.78704762,4.483050899,-12.37843404,-47.40991492,-27.88126868,-11.62888467,100.0960129,71.65033079,1.99839E-13,-1.07466E-13,-26.03920924,-14.25690368,-10.56985313,127.0210016,71.51901161,7.59318E-14,-2.09267E-13
1.459712624,-25.38393416,-3.565363846,-2.007936902,1.007996719,1.060302255,-0.366784784,54.47781746,-2.643279512,-10.73553442,37.88647729,0.661243771,-20.80550422,-7.19288E-13,-4.33668E-13,-0.774725386,0.705160958,-10.44400656,12.44398433,0.217188499,-36.03191848,-2.19022E-13,8.50037E-14,17.78511668,4.47535238,-12.3823277,-47.43441093,-27.87274641,-11.64463952,100.1231949,71.64772204,1.9985E-13,-1.07531E-13,-26.04835332,-14.26713306,-10.56498192,127.0475729,71.51909121,7.59638E-14,-2.09379E-13
1.459861847,-25.37810517,-3.560059329,-2.008511803,1.008036353,1.060349891,-0.366774154,54.4518494,-2.635743986,-10.75666888,37.7805958,0.65939579,-20.83522666,-7.19514E-13,-4.33785E-13,-0.800710036,0.710091649,-10.42208021,12.45620687,0.217401822,-36.03574784,-2.19153E-13,8.51053E-14,17.78350911,4.4690384,-12.38540517,-47.45395185,-27.8659169,-11.6571949,100.1449393,71.64563953,1.99858E-13,-1.07584E-13,-26.05572003,-14.27533819,-10.56110579,127.0687923,71.51914998,7.59894E-14,-2.09468E-13
1.46,-25.37267018,-3.55504777,-2.009043789,1.008073017,1.060393771,-0.366764298,54.42782935,-2.628840936,-10.77623553,37.68276053,0.657688242,-20.86272741,-7.19724E-13,-4.33893E-13,-0.824770187,0.714779691,-10.40163432,12.46758208,0.217600357,-36.03935189,-2.19274E-13,8.51993E-14,17.78197293,4.463076729,-12.38822187,-47.47197869,-27.85959211,-11.66876738,100.1650477,71.64371708,1.99866E-13,-1.07632E-13,-26.06257364,-14.28294317,-10.55753777,127.088386,71.51920043,7.60132E-14,-2.09551E-13
1.460149223,-25.3667587,-3.549526696,-2.009617959,1.008112585,1.060440925,-0.366753638,54.4019086,-2.62146379,-10.79737014,37.57729267,0.655847481,-20.89241313,-7.1995E-13,-4.34009E-13,-0.85076093,0.719975564,-10.37939491,12.47993828,0.217816013,-36.04324425,-2.19404E-13,8.53009E-14,17.78026237,4.456512627,-12.39122976,-47.49138061,-27.85275872,-11.68121163,100.1867432,71.64164642,1.99874E-13,-1.07685E-13,-26.07001271,-14.29116664,-10.55370608,127.1094944,71.51925065,7.6039E-14,-2.0964E-13
1.460328401,-25.35960487,-3.542749938,-2.010306648,1.008160049,1.060497211,-0.366740818,54.37081878,-2.612714075,-10.82274674,37.45093948,0.653642202,-20.92803091,-7.20222E-13,-4.3415E-13,-0.881971608,0.726395054,-10.35248092,12.49487348,0.218076682,-36.04787065,-2.19561E-13,8.54229E-14,17.77813843,4.448460522,-12.39479454,-47.5145819,-27.84455164,-11.69607752,100.2127611,71.63916794,1.99884E-13,-1.07748E-13,-26.07899496,-14.30105305,-10.54913578,127.1347645,71.5193051,7.607E-14,-2.09747E-13
1.460530759,-25.35145288,-3.534903343,-2.011083439,1.008213589,1.060560341,-0.366726313,54.33575279,-2.602974501,-10.85140458,37.30861623,0.651158193,-20.96821966,-7.2053E-13,-4.34309E-13,-0.917222853,0.733881742,-10.32181087,12.51187236,0.218373368,-36.05300783,-2.19739E-13,8.55606E-14,17.77564803,4.4391436,-12.39875932,-47.54065975,-27.83528055,-11.71276627,100.2421026,71.63637904,1.99895E-13,-1.07819E-13,-26.08920494,-14.31223424,-10.54401433,127.1632052,71.51935894,7.61048E-14,-2.09868E-13
1.460733117,-25.34322406,-3.526851589,-2.011859286,1.00826706,1.060623008,-0.366711782,54.30073685,-2.593386168,-10.88005847,37.16669485,0.648681197,-21.00836705,-7.20838E-13,-4.34467E-13,-0.952476345,0.741619868,-10.29085071,12.52901064,0.218672488,-36.05805928,-2.19916E-13,8.56983E-14,17.77306026,4.429589856,-12.40265917,-47.56660463,-27.82600736,-11.72934813,100.2713994,71.63360106,1.99905E-13,-1.0789E-13,-26.0994848,-14.32343191,-10.53893551,127.1915416,71.51940471,7.61395E-14,-2.09989E-13
1.460935476,-25.33491844,-3.518593907,-2.012634404,1.008320459,1.060685211,-0.366697225,54.2657721,-2.583949836,-10.90870599,37.02517776,0.646211258,-21.04847087,-7.21145E-13,-4.34626E-13,-0.987731585,0.749610276,-10.25960018,12.54628684,0.218974014,-36.06305543,-2.20093E-13,8.58359E-14,17.77037482,4.419798663,-12.40649386,-47.5924161,-27.81673222,-11.74582265,100.3006517,71.63083419,1.99915E-13,-1.07961E-13,-26.10983474,-14.3346459,-10.5338994,127.2197739,71.51944249,7.61742E-14,-2.10111E-13
1.461,-25.33225396,-3.51591741,-2.012881445,1.008337471,1.060704948,-0.366692578,54.25463413,-2.58097304,-10.91783883,36.98013876,0.645425179,-21.06124892,-7.21244E-13,-4.34677E-13,-0.998973426,0.752211309,-10.24957445,12.5518243,0.219070661,-36.06464233,-2.2015E-13,8.58798E-14,17.76949794,4.416626582,-12.40770284,-47.60061827,-27.81377435,-11.75105309,100.3099697,71.62995432,1.99918E-13,-1.07984E-13,-26.11314972,-14.33822502,-10.53230257,127.2287543,71.51945287,7.61853E-14,-2.10149E-13
